protein_1,protein_2,label
511145.b1469,511145.b3700,0
511145.b2146,511145.b4389,0
511145.b1204,511145.b3117,0
511145.b0212,511145.b3513,0
511145.b3578,511145.b4375,0
511145.b2048,511145.b2697,0
511145.b1807,511145.b2810,0
511145.b0215,511145.b1130,0
511145.b0470,511145.b2060,0
511145.b0733,511145.b2808,0
511145.b2235,511145.b3567,0
511145.b0872,511145.b1852,0
511145.b0383,511145.b3025,0
511145.b2565,511145.b4114,0
511145.b0150,511145.b1681,0
511145.b0642,511145.b2239,0
511145.b1413,511145.b2779,0
511145.b0055,511145.b1126,0
511145.b1469,511145.b2533,0
511145.b0436,511145.b0908,0
511145.b0616,511145.b3726,0
511145.b1421,511145.b2500,0
511145.b0698,511145.b1763,0
511145.b4004,511145.b4259,0
511145.b0416,511145.b1223,0
511145.b0857,511145.b0878,0
511145.b2817,511145.b3359,0
511145.b0588,511145.b0945,0
511145.b2319,511145.b3289,0
511145.b1091,511145.b1983,0
511145.b3026,511145.b3168,0
511145.b2891,511145.b3404,0
511145.b0149,511145.b0733,0
511145.b0284,511145.b3206,0
511145.b1413,511145.b2330,0
511145.b0759,511145.b2573,0
511145.b2609,511145.b3544,0
511145.b2149,511145.b3300,0
511145.b2960,511145.b3780,0
511145.b1441,511145.b2316,0
511145.b1243,511145.b4019,0
511145.b2330,511145.b3533,0
511145.b2685,511145.b3734,0
511145.b1206,511145.b3726,0
511145.b3072,511145.b3294,0
511145.b2049,511145.b4287,0
511145.b3212,511145.b3250,0
511145.b2079,511145.b2614,0
511145.b2554,511145.b3732,0
511145.b1823,511145.b3066,0
511145.b2881,511145.b2908,0
511145.b0832,511145.b4004,0
511145.b2752,511145.b3513,0
511145.b1176,511145.b2060,0
511145.b1133,511145.b1883,0
511145.b0169,511145.b1184,0
511145.b1854,511145.b2414,0
511145.b0116,511145.b0660,0
511145.b0979,511145.b3912,0
511145.b2146,511145.b2733,0
511145.b0409,511145.b0605,0
511145.b1888,511145.b2746,0
511145.b3911,511145.b4391,0
511145.b1421,511145.b3607,0
511145.b1392,511145.b2411,0
511145.b1091,511145.b4398,0
511145.b0854,511145.b1917,0
511145.b3115,511145.b4147,0
511145.b0133,511145.b3813,0
511145.b2180,511145.b2960,0
511145.b0115,511145.b0759,0
511145.b0439,511145.b2048,0
511145.b0979,511145.b3752,0
511145.b1274,511145.b3559,0
511145.b0039,511145.b0574,0
511145.b0723,511145.b3117,0
511145.b1441,511145.b3917,0
511145.b2149,511145.b3607,0
511145.b0094,511145.b1123,0
511145.b0133,511145.b2296,0
511145.b0688,511145.b3327,0
511145.b0325,511145.b3176,0
511145.b0860,511145.b3567,0
511145.b1941,511145.b4051,0
511145.b2310,511145.b4136,0
511145.b2677,511145.b3733,0
511145.b1913,511145.b2078,0
511145.b3208,511145.b3934,0
511145.b1245,511145.b2234,0
511145.b0856,511145.b3025,0
511145.b3115,511145.b3463,0
511145.b1860,511145.b3072,0
511145.b3404,511145.b4161,0
511145.b0759,511145.b4058,0
511145.b1441,511145.b3204,0
511145.b0812,511145.b2180,0
511145.b2079,511145.b3706,0
511145.b2241,511145.b2516,0
511145.b0185,511145.b0979,0
511145.b0026,511145.b4059,0
511145.b1888,511145.b3893,0
511145.b2079,511145.b4391,0
511145.b0231,511145.b2873,0
511145.b1176,511145.b2808,0
511145.b0439,511145.b1469,0
511145.b0983,511145.b3725,0
511145.b0462,511145.b0588,0
511145.b2565,511145.b3543,0
511145.b3192,511145.b4113,0
511145.b0879,511145.b3813,0
511145.b0156,511145.b0979,0
511145.b1107,511145.b2530,0
511145.b0734,511145.b3863,0
511145.b2563,511145.b3966,0
511145.b1131,511145.b3780,0
511145.b3026,511145.b3608,0
511145.b2827,511145.b4004,0
511145.b1611,511145.b2416,0
511145.b3252,511145.b3560,0
511145.b0416,511145.b1883,0
511145.b0054,511145.b2942,0
511145.b2508,511145.b3813,0
511145.b2048,511145.b3778,0
511145.b0051,511145.b0480,0
511145.b3177,511145.b3778,0
511145.b0856,511145.b3017,0
511145.b2592,511145.b2937,0
511145.b0170,511145.b1338,0
511145.b3912,511145.b3919,0
511145.b0887,511145.b1123,0
511145.b1123,511145.b1633,0
511145.b0463,511145.b3730,0
511145.b0180,511145.b2937,0
511145.b0333,511145.b3287,0
511145.b0104,511145.b0441,0
511145.b0231,511145.b1131,0
511145.b2554,511145.b2609,0
511145.b1243,511145.b1681,0
511145.b0476,511145.b2741,0
511145.b0763,511145.b3234,0
511145.b0393,511145.b1291,0
511145.b1222,511145.b2234,0
511145.b0463,511145.b3321,0
511145.b3117,511145.b3822,0
511145.b2296,511145.b3311,0
511145.b2414,511145.b3780,0
511145.b0659,511145.b3450,0
511145.b0978,511145.b3025,0
511145.b3213,511145.b3752,0
511145.b2146,511145.b3146,0
511145.b0451,511145.b2781,0
511145.b2241,511145.b4052,0
511145.b1264,511145.b3234,0
511145.b0864,511145.b4170,0
511145.b3115,511145.b3809,0
511145.b2926,511145.b3025,0
511145.b3212,511145.b3822,0
511145.b0734,511145.b2185,0
511145.b0148,511145.b1130,0
511145.b2234,511145.b3234,0
511145.b2416,511145.b2819,0
511145.b0616,511145.b2277,0
511145.b1885,511145.b2507,0
511145.b0077,511145.b2474,0
511145.b1261,511145.b2576,0
511145.b2616,511145.b3385,0
511145.b0913,511145.b1260,0
511145.b0655,511145.b4258,0
511145.b0053,511145.b1091,0
511145.b0512,511145.b0652,0
511145.b3706,511145.b4355,0
511145.b0212,511145.b4399,0
511145.b3699,511145.b3846,0
511145.b0133,511145.b4179,0
511145.b0462,511145.b4287,0
511145.b1695,511145.b2595,0
511145.b2554,511145.b3451,0
511145.b3453,511145.b4391,0
511145.b3652,511145.b4245,0
511145.b0094,511145.b2323,0
511145.b2078,511145.b4391,0
511145.b2153,511145.b3813,0
511145.b3234,511145.b4389,0
511145.b1883,511145.b4174,0
511145.b0979,511145.b2241,0
511145.b0661,511145.b1130,0
511145.b1633,511145.b3957,0
511145.b1914,511145.b3541,0
511145.b1091,511145.b2114,0
511145.b1698,511145.b3957,0
511145.b3340,511145.b4355,0
511145.b3360,511145.b3911,0
511145.b1246,511145.b3195,0
511145.b2341,511145.b2873,0
511145.b1109,511145.b1968,0
511145.b3289,511145.b3326,0
511145.b1749,511145.b1992,0
511145.b1861,511145.b3404,0
511145.b3724,511145.b4113,0
511145.b0215,511145.b0712,0
511145.b2891,511145.b3540,0
511145.b2817,511145.b3026,0
511145.b0054,511145.b3251,0
511145.b1521,511145.b2873,0
511145.b2296,511145.b4168,0
511145.b2213,511145.b3236,0
511145.b3311,511145.b4485,0
511145.b2542,511145.b3297,0
511145.b0115,511145.b3234,0
511145.b1633,511145.b4398,0
511145.b0008,511145.b0572,0
511145.b1807,511145.b2028,0
511145.b3256,511145.b3533,0
511145.b0879,511145.b1812,0
511145.b2049,511145.b2594,0
511145.b1924,511145.b2319,0
511145.b2224,511145.b2276,0
511145.b1917,511145.b2594,0
511145.b0782,511145.b3072,0
511145.b1888,511145.b3751,0
511145.b3540,511145.b3957,0
511145.b0161,511145.b2484,0
511145.b2028,511145.b3295,0
511145.b0416,511145.b3405,0
511145.b0071,511145.b3234,0
511145.b2400,511145.b3778,0
511145.b1525,511145.b3059,0
511145.b2243,511145.b3730,0
511145.b1421,511145.b4485,0
511145.b0095,511145.b3072,0
511145.b0215,511145.b2149,0
511145.b0872,511145.b2898,0
511145.b0783,511145.b3934,0
511145.b0041,511145.b3966,0
511145.b1201,511145.b3229,0
511145.b0480,511145.b3247,0
511145.b0107,511145.b4220,0
511145.b3780,511145.b3935,0
511145.b2028,511145.b2567,0
511145.b0856,511145.b2220,0
511145.b1876,511145.b4355,0
511145.b0151,511145.b1968,0
511145.b2241,511145.b4375,0
511145.b0161,511145.b4043,0
511145.b0470,511145.b1223,0
511145.b2296,511145.b3749,0
511145.b1260,511145.b3780,0
511145.b0144,511145.b1914,0
511145.b1763,511145.b2521,0
511145.b0161,511145.b1854,0
511145.b0325,511145.b2241,0
511145.b3749,511145.b4258,0
511145.b2060,511145.b4179,0
511145.b0860,511145.b3265,0
511145.b3385,511145.b4398,0
511145.b2342,511145.b3168,0
511145.b1208,511145.b1917,0
511145.b3405,511145.b3833,0
511145.b2677,511145.b3025,0
511145.b1091,511145.b1802,0
511145.b1291,511145.b3428,0
511145.b0945,511145.b2296,0
511145.b0072,511145.b3017,0
511145.b1885,511145.b3649,0
511145.b0116,511145.b3146,0
511145.b0161,511145.b0826,0
511145.b1126,511145.b3607,0
511145.b3026,511145.b3282,0
511145.b1099,511145.b1264,0
511145.b2553,511145.b3935,0
511145.b0176,511145.b1938,0
511145.b2341,511145.b3146,0
511145.b3177,511145.b4113,0
511145.b0191,511145.b3162,0
511145.b0101,511145.b0150,0
511145.b0431,511145.b2937,0
511145.b3418,511145.b4142,0
511145.b0074,511145.b2817,0
511145.b0733,511145.b1091,0
511145.b1920,511145.b3749,0
511145.b0473,511145.b0588,0
511145.b0428,511145.b3115,0
511145.b3454,511145.b3477,0
511145.b3741,511145.b4485,0
511145.b0149,511145.b2079,0
511145.b0367,511145.b4391,0
511145.b2531,511145.b4288,0
511145.b0914,511145.b3186,0
511145.b3671,511145.b4473,0
511145.b0727,511145.b0864,0
511145.b1397,511145.b1681,0
511145.b1107,511145.b4288,0
511145.b0826,511145.b2048,0
511145.b0652,511145.b2284,0
511145.b2686,511145.b3250,0
511145.b2079,511145.b4052,0
511145.b2542,511145.b3026,0
511145.b1090,511145.b4113,0
511145.b1513,511145.b3705,0
511145.b0827,511145.b0945,0
511145.b2820,511145.b3191,0
511145.b0720,511145.b3868,0
511145.b0695,511145.b2733,0
511145.b3168,511145.b3911,0
511145.b0878,511145.b2529,0
511145.b0954,511145.b2661,0
511145.b0472,511145.b0914,0
511145.b0830,511145.b1656,0
511145.b2784,511145.b3117,0
511145.b2496,511145.b4288,0
511145.b2827,511145.b3868,0
511145.b0480,511145.b2677,0
511145.b0104,511145.b0894,0
511145.b0431,511145.b1123,0
511145.b3318,511145.b4004,0
511145.b2213,511145.b3780,0
511145.b0039,511145.b3926,0
511145.b1243,511145.b2074,0
511145.b3256,511145.b4262,0
511145.b2554,511145.b2569,0
511145.b2784,511145.b4005,0
511145.b3701,511145.b3957,0
511145.b3513,511145.b4170,0
511145.b0077,511145.b0911,0
511145.b3590,511145.b4170,0
511145.b2074,511145.b2383,0
511145.b1588,511145.b3457,0
511145.b0864,511145.b3607,0
511145.b0724,511145.b3513,0
511145.b2530,511145.b3359,0
511145.b1521,511145.b3839,0
511145.b1992,511145.b3813,0
511145.b1698,511145.b1968,0
511145.b1163,511145.b3266,0
511145.b2686,511145.b3477,0
511145.b1732,511145.b3265,0
511145.b1587,511145.b3652,0
511145.b2016,511145.b2180,0
511145.b0098,511145.b1329,0
511145.b0473,511145.b1184,0
511145.b1130,511145.b2414,0
511145.b1091,511145.b3699,0
511145.b0199,511145.b2075,0
511145.b1135,511145.b1886,0
511145.b2699,511145.b3934,0
511145.b1211,511145.b2554,0
511145.b0029,511145.b3513,0
511145.b2960,511145.b3957,0
511145.b3317,511145.b3934,0
511145.b0428,511145.b2576,0
511145.b0854,511145.b4288,0
511145.b0512,511145.b4153,0
511145.b0695,511145.b4287,0
511145.b0180,511145.b0652,0
511145.b0740,511145.b1392,0
511145.b2819,511145.b3363,0
511145.b0367,511145.b3289,0
511145.b2574,511145.b4288,0
511145.b2319,511145.b3359,0
511145.b0742,511145.b3934,0
511145.b1123,511145.b3908,0
511145.b1264,511145.b3319,0
511145.b2509,511145.b3749,0
511145.b0032,511145.b1886,0
511145.b2961,511145.b3749,0
511145.b0839,511145.b3957,0
511145.b2368,511145.b2571,0
511145.b2096,511145.b4052,0
511145.b0726,511145.b3456,0
511145.b1876,511145.b3265,0
511145.b1264,511145.b1656,0
511145.b0450,511145.b0695,0
511145.b3452,511145.b4179,0
511145.b0740,511145.b0854,0
511145.b3730,511145.b4485,0
511145.b2149,511145.b3560,0
511145.b0304,511145.b4059,0
511145.b2675,511145.b2890,0
511145.b0212,511145.b0914,0
511145.b1695,511145.b4287,0
511145.b2511,511145.b4242,0
511145.b2079,511145.b2234,0
511145.b0439,511145.b1969,0
511145.b1184,511145.b4173,0
511145.b0839,511145.b1246,0
511145.b0855,511145.b2812,0
511145.b3726,511145.b4170,0
511145.b3477,511145.b4211,0
511145.b3477,511145.b3514,0
511145.b0116,511145.b2942,0
511145.b2196,511145.b3822,0
511145.b1714,511145.b2820,0
511145.b0914,511145.b1681,0
511145.b1719,511145.b3513,0
511145.b0588,511145.b3287,0
511145.b0077,511145.b2908,0
511145.b3117,511145.b3340,0
511145.b0978,511145.b1261,0
511145.b0116,511145.b2025,0
511145.b0827,511145.b0892,0
511145.b1713,511145.b2153,0
511145.b2078,511145.b2511,0
511145.b0161,511145.b1264,0
511145.b3912,511145.b4292,0
511145.b0489,511145.b2733,0
511145.b3540,511145.b3839,0
511145.b2023,511145.b3162,0
511145.b1763,511145.b3908,0
511145.b0032,511145.b3513,0
511145.b0908,511145.b1779,0
511145.b2675,511145.b3287,0
511145.b0008,511145.b3966,0
511145.b1888,511145.b3176,0
511145.b0480,511145.b2024,0
511145.b2177,511145.b3780,0
511145.b1130,511145.b2557,0
511145.b0635,511145.b3363,0
511145.b0812,511145.b1109,0
511145.b1475,511145.b3540,0
511145.b0887,511145.b4389,0
511145.b2784,511145.b4399,0
511145.b0763,511145.b1099,0
511145.b4051,511145.b4349,0
511145.b1469,511145.b3146,0
511145.b2822,511145.b2893,0
511145.b2048,511145.b2925,0
511145.b0151,511145.b0156,0
511145.b0194,511145.b2180,0
511145.b1076,511145.b1223,0
511145.b2146,511145.b2400,0
511145.b3778,511145.b3926,0
511145.b0809,511145.b2960,0
511145.b0864,511145.b3934,0
511145.b1633,511145.b2079,0
511145.b0856,511145.b3453,0
511145.b0480,511145.b2319,0
511145.b0325,511145.b3064,0
511145.b1888,511145.b3168,0
511145.b1095,511145.b3066,0
511145.b0085,511145.b3426,0
511145.b1397,511145.b3607,0
511145.b2342,511145.b4114,0
511145.b3935,511145.b4258,0
511145.b0428,511145.b2844,0
511145.b0168,511145.b1763,0
511145.b1633,511145.b2028,0
511145.b2341,511145.b3204,0
511145.b1587,511145.b2195,0
511145.b3992,511145.b4242,0
511145.b0872,511145.b1107,0
511145.b1883,511145.b3701,0
511145.b0781,511145.b2079,0
511145.b0750,511145.b3780,0
511145.b0194,511145.b2881,0
511145.b2149,511145.b3652,0
511145.b2028,511145.b3911,0
511145.b3178,511145.b3957,0
511145.b3064,511145.b3780,0
511145.b2810,511145.b4258,0
511145.b0878,511145.b1861,0
511145.b0734,511145.b2960,0
511145.b0470,511145.b0831,0
511145.b0872,511145.b3559,0
511145.b0723,511145.b3935,0
511145.b0886,511145.b3054,0
511145.b1968,511145.b3741,0
511145.b0525,511145.b4485,0
511145.b3863,511145.b3957,0
511145.b0948,511145.b2474,0
511145.b0978,511145.b1992,0
511145.b2278,511145.b4187,0
511145.b0143,511145.b0574,0
511145.b2049,511145.b3256,0
511145.b0284,511145.b0635,0
511145.b1095,511145.b4399,0
511145.b1206,511145.b3247,0
511145.b1421,511145.b3987,0
511145.b1338,511145.b2891,0
511145.b3846,511145.b4467,0
511145.b0750,511145.b0878,0
511145.b1099,511145.b3912,0
511145.b0737,511145.b1969,0
511145.b0143,511145.b1924,0
511145.b1114,511145.b2049,0
511145.b0431,511145.b4170,0
511145.b3178,511145.b4179,0
511145.b1118,511145.b4287,0
511145.b0116,511145.b2500,0
511145.b0451,511145.b4005,0
511145.b0605,511145.b1886,0
511145.b1131,511145.b3405,0
511145.b2470,511145.b2917,0
511145.b0879,511145.b2784,0
511145.b2079,511145.b3066,0
511145.b0724,511145.b1184,0
511145.b0133,511145.b0231,0
511145.b0151,511145.b0173,0
511145.b1107,511145.b3813,0
511145.b1513,511145.b1879,0
511145.b0856,511145.b1886,0
511145.b0262,511145.b3863,0
511145.b3543,511145.b3741,0
511145.b1885,511145.b3162,0
511145.b0839,511145.b3846,0
511145.b1091,511145.b3177,0
511145.b0284,511145.b3973,0
511145.b1099,511145.b4211,0
511145.b4245,511145.b4398,0
511145.b1681,511145.b1883,0
511145.b3543,511145.b3908,0
511145.b2675,511145.b3778,0
511145.b0888,511145.b3540,0
511145.b0439,511145.b1812,0
511145.b0830,511145.b3911,0
511145.b2024,511145.b2685,0
511145.b0512,511145.b1189,0
511145.b2616,511145.b3234,0
511145.b1812,511145.b3305,0
511145.b1630,511145.b4035,0
511145.b2925,511145.b3404,0
511145.b2153,511145.b3935,0
511145.b0487,511145.b1415,0
511145.b3428,511145.b4399,0
511145.b0734,511145.b2521,0
511145.b0763,511145.b3613,0
511145.b0039,511145.b0827,0
511145.b2686,511145.b4287,0
511145.b3304,511145.b3868,0
511145.b0878,511145.b0882,0
511145.b0782,511145.b1968,0
511145.b0738,511145.b2866,0
511145.b0826,511145.b1223,0
511145.b3671,511145.b4179,0
511145.b1900,511145.b3453,0
511145.b1397,511145.b2827,0
511145.b1637,511145.b1695,0
511145.b0740,511145.b1914,0
511145.b1136,511145.b3266,0
511145.b0098,511145.b1206,0
511145.b0616,511145.b0894,0
511145.b3067,511145.b3934,0
511145.b0409,511145.b2576,0
511145.b1830,511145.b1968,0
511145.b2184,511145.b3019,0
511145.b2554,511145.b3251,0
511145.b0830,511145.b3287,0
511145.b0878,511145.b3115,0
511145.b0831,511145.b1884,0
511145.b2400,511145.b3934,0
511145.b2892,511145.b4399,0
511145.b0978,511145.b3973,0
511145.b0014,511145.b4035,0
511145.b0170,511145.b1886,0
511145.b0710,511145.b2820,0
511145.b1184,511145.b2400,0
511145.b1441,511145.b2500,0
511145.b0978,511145.b2576,0
511145.b0053,511145.b2752,0
511145.b1939,511145.b2616,0
511145.b1125,511145.b2060,0
511145.b2241,511145.b3778,0
511145.b2675,511145.b4112,0
511145.b0161,511145.b2411,0
511145.b0854,511145.b2616,0
511145.b3115,511145.b4288,0
511145.b0642,511145.b0734,0
511145.b1126,511145.b3067,0
511145.b0764,511145.b3973,0
511145.b0262,511145.b3067,0
511145.b0736,511145.b2808,0
511145.b0400,511145.b0878,0
511145.b0661,511145.b3868,0
511145.b1876,511145.b3934,0
511145.b1888,511145.b2616,0
511145.b1421,511145.b2195,0
511145.b1084,511145.b3868,0
511145.b0759,511145.b2146,0
511145.b0653,511145.b1803,0
511145.b0812,511145.b3772,0
511145.b3054,511145.b3477,0
511145.b0168,511145.b2341,0
511145.b1107,511145.b3725,0
511145.b2553,511145.b4004,0
511145.b0652,511145.b1204,0
511145.b0830,511145.b2569,0
511145.b2554,511145.b2942,0
511145.b1846,511145.b4349,0
511145.b0652,511145.b2677,0
511145.b0215,511145.b0878,0
511145.b1713,511145.b2367,0
511145.b0084,511145.b0133,0
511145.b0026,511145.b4114,0
511145.b3327,511145.b3458,0
511145.b0436,511145.b1392,0
511145.b0106,511145.b2686,0
511145.b0655,511145.b2241,0
511145.b2808,511145.b3406,0
511145.b0151,511145.b4052,0
511145.b3067,511145.b3162,0
511145.b2076,511145.b2526,0
511145.b1095,511145.b3456,0
511145.b0441,511145.b2231,0
511145.b1393,511145.b4153,0
511145.b1129,511145.b3072,0
511145.b0116,511145.b1992,0
511145.b0781,511145.b4052,0
511145.b0470,511145.b1521,0
511145.b1969,511145.b3250,0
511145.b0763,511145.b2697,0
511145.b0759,511145.b2530,0
511145.b3162,511145.b3652,0
511145.b0199,511145.b1732,0
511145.b2146,511145.b2594,0
511145.b1609,511145.b2733,0
511145.b0098,511145.b0759,0
511145.b0215,511145.b2661,0
511145.b0383,511145.b0914,0
511145.b0945,511145.b1969,0
511145.b1900,511145.b3783,0
511145.b0809,511145.b4153,0
511145.b3072,511145.b3178,0
511145.b1513,511145.b3544,0
511145.b3540,511145.b3705,0
511145.b0759,511145.b3247,0
511145.b0812,511145.b4179,0
511145.b1860,511145.b1885,0
511145.b1732,511145.b3650,0
511145.b1212,511145.b3541,0
511145.b0712,511145.b2076,0
511145.b1415,511145.b1656,0
511145.b1184,511145.b2996,0
511145.b3212,511145.b3705,0
511145.b0231,511145.b1109,0
511145.b0914,511145.b2779,0
511145.b0304,511145.b3325,0
511145.b0574,511145.b0720,0
511145.b0191,511145.b3418,0
511145.b2573,511145.b3162,0
511145.b1588,511145.b1807,0
511145.b1812,511145.b2677,0
511145.b0184,511145.b2074,0
511145.b4004,511145.b4154,0
511145.b0480,511145.b2905,0
511145.b0913,511145.b2925,0
511145.b0400,511145.b3957,0
511145.b1076,511145.b1091,0
511145.b1900,511145.b2042,0
511145.b0733,511145.b2149,0
511145.b1392,511145.b3513,0
511145.b0724,511145.b3780,0
511145.b1084,511145.b1803,0
511145.b0480,511145.b1130,0
511145.b0826,511145.b3162,0
511145.b1713,511145.b3957,0
511145.b3115,511145.b3911,0
511145.b0913,511145.b1887,0
511145.b1338,511145.b3741,0
511145.b0914,511145.b1718,0
511145.b0893,511145.b1680,0
511145.b3176,511145.b3266,0
511145.b1246,511145.b2675,0
511145.b0133,511145.b3863,0
511145.b1245,511145.b3650,0
511145.b2180,511145.b2752,0
511145.b0077,511145.b3019,0
511145.b2323,511145.b3780,0
511145.b0009,511145.b1883,0
511145.b0086,511145.b2296,0
511145.b0480,511145.b3321,0
511145.b0145,511145.b2808,0
511145.b0074,511145.b3162,0
511145.b0480,511145.b3025,0
511145.b1392,511145.b4173,0
511145.b0170,511145.b2180,0
511145.b1208,511145.b1521,0
511145.b1421,511145.b1969,0
511145.b0781,511145.b3476,0
511145.b1421,511145.b3612,0
